rank,project_id,project_weight,sla_risk,employee_id,estimated_people,skill_staffing,employee_name,semantic_match,effective_hours,projected_utilization,final_score,decision,reason
354,java_backend_demo,76595.13,41.33,90,3,"{""Java"": 2, ""Spring"": 1}",90,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
355,java_backend_demo,76595.13,41.33,908d75938cb74120,3,"{""Java"": 2, ""Spring"": 1}",908d75938cb74120,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
356,java_backend_demo,76595.13,41.33,91,3,"{""Java"": 2, ""Spring"": 1}",91,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
357,java_backend_demo,76595.13,41.33,91243d36f9142274,3,"{""Java"": 2, ""Spring"": 1}",91243d36f9142274,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
358,java_backend_demo,76595.13,41.33,915e68e8201e0125,3,"{""Java"": 2, ""Spring"": 1}",915e68e8201e0125,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
359,java_backend_demo,76595.13,41.33,92,3,"{""Java"": 2, ""Spring"": 1}",92,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
360,java_backend_demo,76595.13,41.33,93,3,"{""Java"": 2, ""Spring"": 1}",93,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
361,java_backend_demo,76595.13,41.33,93d19ec90797fd74,3,"{""Java"": 2, ""Spring"": 1}",93d19ec90797fd74,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
362,java_backend_demo,76595.13,41.33,94,3,"{""Java"": 2, ""Spring"": 1}",94,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
363,java_backend_demo,76595.13,41.33,942fefdd2af45c13,3,"{""Java"": 2, ""Spring"": 1}",942fefdd2af45c13,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
364,java_backend_demo,76595.13,41.33,95,3,"{""Java"": 2, ""Spring"": 1}",95,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
365,java_backend_demo,76595.13,41.33,9559a836a057e789,3,"{""Java"": 2, ""Spring"": 1}",9559a836a057e789,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
366,java_backend_demo,76595.13,41.33,96,3,"{""Java"": 2, ""Spring"": 1}",96,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
367,java_backend_demo,76595.13,41.33,96660a5b11a0bb44,3,"{""Java"": 2, ""Spring"": 1}",96660a5b11a0bb44,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
368,java_backend_demo,76595.13,41.33,97,3,"{""Java"": 2, ""Spring"": 1}",97,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
369,java_backend_demo,76595.13,41.33,9742f91db5981216,3,"{""Java"": 2, ""Spring"": 1}",9742f91db5981216,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
370,java_backend_demo,76595.13,41.33,977c73819680d8e5,3,"{""Java"": 2, ""Spring"": 1}",977c73819680d8e5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
371,java_backend_demo,76595.13,41.33,97d2cf63a2b6c23f,3,"{""Java"": 2, ""Spring"": 1}",97d2cf63a2b6c23f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
372,java_backend_demo,76595.13,41.33,98,3,"{""Java"": 2, ""Spring"": 1}",98,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
373,java_backend_demo,76595.13,41.33,982e8f1f5449d541,3,"{""Java"": 2, ""Spring"": 1}",982e8f1f5449d541,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
374,java_backend_demo,76595.13,41.33,989d6cebc38b2f9f,3,"{""Java"": 2, ""Spring"": 1}",989d6cebc38b2f9f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
375,java_backend_demo,76595.13,41.33,98e19323fa142b22,3,"{""Java"": 2, ""Spring"": 1}",98e19323fa142b22,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
376,java_backend_demo,76595.13,41.33,99,3,"{""Java"": 2, ""Spring"": 1}",99,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
377,java_backend_demo,76595.13,41.33,9a45a5b2cb4113d9,3,"{""Java"": 2, ""Spring"": 1}",9a45a5b2cb4113d9,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
378,java_backend_demo,76595.13,41.33,9b79bec4cf981b5e,3,"{""Java"": 2, ""Spring"": 1}",9b79bec4cf981b5e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
379,java_backend_demo,76595.13,41.33,9d83b0d906be89d4,3,"{""Java"": 2, ""Spring"": 1}",9d83b0d906be89d4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
380,java_backend_demo,76595.13,41.33,9de4f80b66f0c030,3,"{""Java"": 2, ""Spring"": 1}",9de4f80b66f0c030,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
381,java_backend_demo,76595.13,41.33,9e3e7f2941d594dc,3,"{""Java"": 2, ""Spring"": 1}",9e3e7f2941d594dc,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
382,java_backend_demo,76595.13,41.33,9e51c0635ee2914d,3,"{""Java"": 2, ""Spring"": 1}",9e51c0635ee2914d,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
383,java_backend_demo,76595.13,41.33,9ed5a3667eb5d8da,3,"{""Java"": 2, ""Spring"": 1}",9ed5a3667eb5d8da,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
384,java_backend_demo,76595.13,41.33,9ef53dad8ad38300,3,"{""Java"": 2, ""Spring"": 1}",9ef53dad8ad38300,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
385,java_backend_demo,76595.13,41.33,9f491e8c7185d098,3,"{""Java"": 2, ""Spring"": 1}",9f491e8c7185d098,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
386,java_backend_demo,76595.13,41.33,Image_1,3,"{""Java"": 2, ""Spring"": 1}",Image 1,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
387,java_backend_demo,76595.13,41.33,Image_100,3,"{""Java"": 2, ""Spring"": 1}",Image 100,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
388,java_backend_demo,76595.13,41.33,Image_11,3,"{""Java"": 2, ""Spring"": 1}",Image 11,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
389,java_backend_demo,76595.13,41.33,Image_12,3,"{""Java"": 2, ""Spring"": 1}",Image 12,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
390,java_backend_demo,76595.13,41.33,Image_13,3,"{""Java"": 2, ""Spring"": 1}",Image 13,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
391,java_backend_demo,76595.13,41.33,Image_14,3,"{""Java"": 2, ""Spring"": 1}",Image 14,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
392,java_backend_demo,76595.13,41.33,Image_15,3,"{""Java"": 2, ""Spring"": 1}",Image 15,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
393,java_backend_demo,76595.13,41.33,Image_16,3,"{""Java"": 2, ""Spring"": 1}",Image 16,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
394,java_backend_demo,76595.13,41.33,Image_17,3,"{""Java"": 2, ""Spring"": 1}",Image 17,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
395,java_backend_demo,76595.13,41.33,Image_19,3,"{""Java"": 2, ""Spring"": 1}",Image 19,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
396,java_backend_demo,76595.13,41.33,Image_20,3,"{""Java"": 2, ""Spring"": 1}",Image 20,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
397,java_backend_demo,76595.13,41.33,Image_21,3,"{""Java"": 2, ""Spring"": 1}",Image 21,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
398,java_backend_demo,76595.13,41.33,Image_22,3,"{""Java"": 2, ""Spring"": 1}",Image 22,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
399,java_backend_demo,76595.13,41.33,Image_23,3,"{""Java"": 2, ""Spring"": 1}",Image 23,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
400,java_backend_demo,76595.13,41.33,Image_24,3,"{""Java"": 2, ""Spring"": 1}",Image 24,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
401,java_backend_demo,76595.13,41.33,Image_25,3,"{""Java"": 2, ""Spring"": 1}",Image 25,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
402,java_backend_demo,76595.13,41.33,Image_27,3,"{""Java"": 2, ""Spring"": 1}",Image 27,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
403,java_backend_demo,76595.13,41.33,Image_28,3,"{""Java"": 2, ""Spring"": 1}",Image 28,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
404,java_backend_demo,76595.13,41.33,Image_29,3,"{""Java"": 2, ""Spring"": 1}",Image 29,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
405,java_backend_demo,76595.13,41.33,Image_33,3,"{""Java"": 2, ""Spring"": 1}",Image 33,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
406,java_backend_demo,76595.13,41.33,Image_34,3,"{""Java"": 2, ""Spring"": 1}",Image 34,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
407,java_backend_demo,76595.13,41.33,Image_35,3,"{""Java"": 2, ""Spring"": 1}",Image 35,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
408,java_backend_demo,76595.13,41.33,Image_37,3,"{""Java"": 2, ""Spring"": 1}",Image 37,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
409,java_backend_demo,76595.13,41.33,Image_4,3,"{""Java"": 2, ""Spring"": 1}",Image 4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
410,java_backend_demo,76595.13,41.33,Image_41,3,"{""Java"": 2, ""Spring"": 1}",Image 41,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
411,java_backend_demo,76595.13,41.33,Image_43,3,"{""Java"": 2, ""Spring"": 1}",Image 43,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
412,java_backend_demo,76595.13,41.33,Image_48,3,"{""Java"": 2, ""Spring"": 1}",Image 48,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
413,java_backend_demo,76595.13,41.33,Image_49,3,"{""Java"": 2, ""Spring"": 1}",Image 49,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
414,java_backend_demo,76595.13,41.33,Image_5,3,"{""Java"": 2, ""Spring"": 1}",Image 5,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
415,java_backend_demo,76595.13,41.33,Image_50,3,"{""Java"": 2, ""Spring"": 1}",Image 50,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
416,java_backend_demo,76595.13,41.33,Image_53,3,"{""Java"": 2, ""Spring"": 1}",Image 53,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
417,java_backend_demo,76595.13,41.33,Image_55,3,"{""Java"": 2, ""Spring"": 1}",Image 55,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
418,java_backend_demo,76595.13,41.33,Image_56,3,"{""Java"": 2, ""Spring"": 1}",Image 56,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
419,java_backend_demo,76595.13,41.33,Image_59,3,"{""Java"": 2, ""Spring"": 1}",Image 59,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
420,java_backend_demo,76595.13,41.33,Image_6,3,"{""Java"": 2, ""Spring"": 1}",Image 6,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
421,java_backend_demo,76595.13,41.33,Image_60,3,"{""Java"": 2, ""Spring"": 1}",Image 60,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
422,java_backend_demo,76595.13,41.33,Image_61,3,"{""Java"": 2, ""Spring"": 1}",Image 61,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
423,java_backend_demo,76595.13,41.33,Image_62,3,"{""Java"": 2, ""Spring"": 1}",Image 62,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
424,java_backend_demo,76595.13,41.33,Image_64,3,"{""Java"": 2, ""Spring"": 1}",Image 64,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
425,java_backend_demo,76595.13,41.33,Image_65,3,"{""Java"": 2, ""Spring"": 1}",Image 65,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
426,java_backend_demo,76595.13,41.33,Image_66,3,"{""Java"": 2, ""Spring"": 1}",Image 66,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
427,java_backend_demo,76595.13,41.33,Image_67,3,"{""Java"": 2, ""Spring"": 1}",Image 67,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
428,java_backend_demo,76595.13,41.33,Image_68,3,"{""Java"": 2, ""Spring"": 1}",Image 68,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
429,java_backend_demo,76595.13,41.33,Image_69,3,"{""Java"": 2, ""Spring"": 1}",Image 69,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
430,java_backend_demo,76595.13,41.33,Image_7,3,"{""Java"": 2, ""Spring"": 1}",Image 7,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
431,java_backend_demo,76595.13,41.33,Image_70,3,"{""Java"": 2, ""Spring"": 1}",Image 70,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
432,java_backend_demo,76595.13,41.33,Image_71,3,"{""Java"": 2, ""Spring"": 1}",Image 71,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
433,java_backend_demo,76595.13,41.33,Image_72,3,"{""Java"": 2, ""Spring"": 1}",Image 72,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
434,java_backend_demo,76595.13,41.33,Image_73,3,"{""Java"": 2, ""Spring"": 1}",Image 73,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
435,java_backend_demo,76595.13,41.33,Image_74,3,"{""Java"": 2, ""Spring"": 1}",Image 74,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
436,java_backend_demo,76595.13,41.33,Image_75,3,"{""Java"": 2, ""Spring"": 1}",Image 75,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
437,java_backend_demo,76595.13,41.33,Image_78,3,"{""Java"": 2, ""Spring"": 1}",Image 78,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
438,java_backend_demo,76595.13,41.33,Image_8,3,"{""Java"": 2, ""Spring"": 1}",Image 8,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
439,java_backend_demo,76595.13,41.33,Image_81,3,"{""Java"": 2, ""Spring"": 1}",Image 81,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
440,java_backend_demo,76595.13,41.33,Image_84,3,"{""Java"": 2, ""Spring"": 1}",Image 84,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
441,java_backend_demo,76595.13,41.33,Image_85,3,"{""Java"": 2, ""Spring"": 1}",Image 85,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
442,java_backend_demo,76595.13,41.33,Image_86,3,"{""Java"": 2, ""Spring"": 1}",Image 86,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
443,java_backend_demo,76595.13,41.33,Image_87,3,"{""Java"": 2, ""Spring"": 1}",Image 87,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
444,java_backend_demo,76595.13,41.33,Image_88,3,"{""Java"": 2, ""Spring"": 1}",Image 88,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
445,java_backend_demo,76595.13,41.33,Image_89,3,"{""Java"": 2, ""Spring"": 1}",Image 89,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
446,java_backend_demo,76595.13,41.33,Image_90,3,"{""Java"": 2, ""Spring"": 1}",Image 90,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
447,java_backend_demo,76595.13,41.33,Image_91,3,"{""Java"": 2, ""Spring"": 1}",Image 91,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
448,java_backend_demo,76595.13,41.33,Image_93,3,"{""Java"": 2, ""Spring"": 1}",Image 93,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
449,java_backend_demo,76595.13,41.33,Image_94,3,"{""Java"": 2, ""Spring"": 1}",Image 94,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
450,java_backend_demo,76595.13,41.33,Image_95,3,"{""Java"": 2, ""Spring"": 1}",Image 95,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
451,java_backend_demo,76595.13,41.33,Image_96,3,"{""Java"": 2, ""Spring"": 1}",Image 96,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
452,java_backend_demo,76595.13,41.33,Image_97,3,"{""Java"": 2, ""Spring"": 1}",Image 97,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
453,java_backend_demo,76595.13,41.33,Image_98,3,"{""Java"": 2, ""Spring"": 1}",Image 98,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
454,java_backend_demo,76595.13,41.33,Image_99,3,"{""Java"": 2, ""Spring"": 1}",Image 99,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
455,java_backend_demo,76595.13,41.33,a04ac192b4d64895,3,"{""Java"": 2, ""Spring"": 1}",a04ac192b4d64895,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
456,java_backend_demo,76595.13,41.33,a12f4c7695ecdd43,3,"{""Java"": 2, ""Spring"": 1}",a12f4c7695ecdd43,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
457,java_backend_demo,76595.13,41.33,a35679647a5b386d,3,"{""Java"": 2, ""Spring"": 1}",a35679647a5b386d,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
458,java_backend_demo,76595.13,41.33,a3ca4240f40db18f,3,"{""Java"": 2, ""Spring"": 1}",a3ca4240f40db18f,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
459,java_backend_demo,76595.13,41.33,a462348e81f03046,3,"{""Java"": 2, ""Spring"": 1}",a462348e81f03046,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
460,java_backend_demo,76595.13,41.33,a4f8e8acf6424dc4,3,"{""Java"": 2, ""Spring"": 1}",a4f8e8acf6424dc4,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
461,java_backend_demo,76595.13,41.33,a6036805c7356dd1,3,"{""Java"": 2, ""Spring"": 1}",a6036805c7356dd1,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
462,java_backend_demo,76595.13,41.33,a60d78b907149ab1,3,"{""Java"": 2, ""Spring"": 1}",a60d78b907149ab1,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
463,java_backend_demo,76595.13,41.33,a63e17378e08d803,3,"{""Java"": 2, ""Spring"": 1}",a63e17378e08d803,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
464,java_backend_demo,76595.13,41.33,a7582a3b8f4b27ff,3,"{""Java"": 2, ""Spring"": 1}",a7582a3b8f4b27ff,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
465,java_backend_demo,76595.13,41.33,a7fdf536497675d3,3,"{""Java"": 2, ""Spring"": 1}",a7fdf536497675d3,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
466,java_backend_demo,76595.13,41.33,a829dc5855c37adf,3,"{""Java"": 2, ""Spring"": 1}",a829dc5855c37adf,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
467,java_backend_demo,76595.13,41.33,a8a139808ae3d31e,3,"{""Java"": 2, ""Spring"": 1}",a8a139808ae3d31e,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
468,java_backend_demo,76595.13,41.33,a8b5a616c4fcec58,3,"{""Java"": 2, ""Spring"": 1}",a8b5a616c4fcec58,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
469,java_backend_demo,76595.13,41.33,a8b6e27673663809,3,"{""Java"": 2, ""Spring"": 1}",a8b6e27673663809,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
470,java_backend_demo,76595.13,41.33,a8d8c8fd3138fad6,3,"{""Java"": 2, ""Spring"": 1}",a8d8c8fd3138fad6,0.0,20.0,2.0,0.2325,ranked_candidate,"Ranked using semantic match 0.0, effective capacity 20.0 hours, and current utilization 0%."
